ID,Task,Extraversion,Extravert,AllConn_CEN,AllConn_DMN,AllConn_SN,Intra_CEN,Intra_DMN,Intra_SN,Extra_CEN,Extra_DMN,Extra_SN,CEN_SN,SN_DMN,DMN_CEN,Intra_CEN_z,Intra_DMN_z,Intra_SN_z,Extra_CEN_z,Extra_DMN_z,Extra_SN_z,CEN_SN_z,SN_DMN_z,DMN_CEN_z
sub-2031,BreathNVHA,22,0,21,18,47,39,35,157,21,18,47,114,15,19,1.617,1.5703,1.5694,1.3976,1.2949,1.459,1.5303,1.3099,1.6591
sub-2031,BreathNVHA,22,0,9,28,72,30,43,114,9,28,72,71,12,26,1.4263,1.5831,1.2933,1.2378,1.305,1.2455,1.3209,1.3491,1.4734
sub-2031,BreathNVHA,22,0,14,12,59,49,43,181,14,12,59,123,17,29,1.9884,2.0685,1.9026,1.7895,1.7018,1.8194,1.8749,1.897,2.0006
sub-2031,BreathNVHA,22,0,9,21,81,37,29,115,9,21,81,86,11,18,1.4625,1.6056,1.4093,1.2995,1.3893,1.3178,1.4334,1.2908,1.488
sub-2031,BreathNVHA,22,0,14,13,58,46,42,171,14,13,58,117,17,26,2.0159,2.0665,1.9202,1.815,1.7028,1.8241,1.8853,1.8635,2.0602
sub-2031,BreathNVHA,22,0,15,19,68,45,43,143,15,19,68,106,14,25,1.6795,1.6564,1.5555,1.4928,1.3667,1.4221,1.559,1.4971,1.6538
sub-2031,BreathNVHA,22,0,16,20,62,47,38,151,16,20,62,112,11,26,1.5279,1.6929,1.4197,1.2759,1.4501,1.3221,1.3917,1.3573,1.6691
sub-2031,BreathNVHA,22,0,19,17,53,41,31,125,19,17,53,91,9,18,2.0134,2.0665,1.9268,1.7916,1.8413,1.7659,1.8706,1.7964,2.2004
sub-2031,BreathNVHA,22,0,16,17,45,48,33,135,16,17,45,95,12,27,1.7093,1.9433,1.616,1.4925,1.4894,1.5033,1.5587,1.5137,1.7776
sub-2031,BreathNVHA,22,0,13,20,53,44,33,146,13,20,53,106,13,27,1.6464,1.8667,1.5371,1.3964,1.4846,1.4381,1.5088,1.5489,1.7137
sub-2031,BreathNVHA,22,0,12,16,60,54,43,173,12,16,60,116,15,36,2.0069,2.0541,1.916,1.8231,1.7345,1.8236,1.9345,1.9348,1.9324
sub-2031,BreathNVHA,22,0,16,15,62,42,35,183,16,15,62,125,13,28,2.4804,2.4426,2.3718,2.3013,2.1543,2.3085,2.341,2.1623,2.4078
sub-2031,BreathNVHA,22,0,18,16,59,41,36,175,18,16,59,127,14,26,2.1788,2.1399,2.0618,1.947,1.8332,1.9923,2.0291,1.8901,2.1057
sub-2031,BreathNVHA,22,0,15,19,57,50,32,153,15,19,57,113,16,31,2.2505,2.3807,2.2196,2.0615,2.0692,2.1575,2.1747,2.1359,2.3011
sub-2031,BreathNVHA,22,0,18,12,66,49,45,202,18,12,66,141,19,35,2.7149,2.7982,2.6941,2.5161,2.4985,2.6039,2.6302,2.5774,2.6697
sub-2031,BreathNVHA,22,0,16,15,63,49,47,160,16,15,63,114,19,30,2.2592,2.2809,2.2093,2.109,2.0197,2.0915,2.1602,2.1066,2.2614
sub-2031,BreathNVHA,22,0,17,17,59,48,34,145,17,17,59,102,11,28,1.767,1.9404,1.6768,1.5303,1.7401,1.5552,1.6597,1.5688,1.8798
sub-2031,BreathNVHA,22,0,19,19,52,46,35,124,19,19,52,102,10,23,1.6688,1.6623,1.5354,1.4205,1.3704,1.3791,1.518,1.3716,1.6782
sub-2031,BreathNVHA,22,0,17,19,48,49,30,131,17,19,48,91,11,30,2.1204,2.2891,1.9885,1.891,1.8727,1.9322,1.9836,1.8516,2.2026
sub-2031,BreathNVHA,22,0,24,24,49,50,35,109,24,24,49,100,11,26,1.8509,1.9736,1.7669,1.6459,1.6781,1.6316,1.7465,1.5215,1.9267
sub-2031,BreathNVHA,22,0,19,28,49,52,30,91,19,28,49,74,12,33,1.9673,2.1414,1.8318,1.6895,1.7149,1.8394,1.8729,1.7722,2.0593
sub-2031,BreathNVHA,22,0,21,24,55,47,37,122,21,24,55,96,11,28,1.9555,1.8979,1.6996,1.6017,1.4625,1.5684,1.7095,1.6674,1.7611
sub-2031,BreathNVHA,22,0,16,21,73,60,36,149,16,21,73,140,29,45,1.9664,1.8109,1.7938,1.6849,1.6494,1.6556,1.8329,1.698,1.7948
sub-2031,BreathNVLA,22,0,23,22,35,32,22,63,23,22,35,47,21,36,1.6693,1.4949,1.6522,1.8,1.6972,1.4181,1.5484,1.5597,1.5001
sub-2031,BreathNVLA,22,0,18,18,61,46,25,139,18,18,61,114,38,43,1.9372,1.7741,1.9316,1.8988,1.7356,1.7144,1.8569,1.7384,1.7269
sub-2031,BreathNVLA,22,0,17,18,46,42,36,149,17,18,46,106,28,41,2.0611,1.986,2.1382,2.1159,2.0606,1.9481,2.0212,1.9809,1.9786
sub-2031,BreathNVLA,22,0,19,23,22,32,20,96,19,23,22,53,19,36,1.8293,1.8872,1.9493,2.1623,2.0825,1.6538,1.8666,1.9179,1.8775
sub-2031,BreathNVLA,22,0,24,23,39,33,21,126,24,23,39,67,21,30,1.6356,1.5896,1.7247,1.7411,1.8067,1.5138,1.5751,1.6604,1.6307
sub-2031,BreathNVLA,22,0,19,21,56,41,25,140,19,21,56,92,28,34,1.7116,1.6709,1.8034,1.8565,1.7751,1.6542,1.6939,1.7518,1.656
sub-2031,BreathNVLA,22,0,20,20,48,39,27,120,20,20,48,74,27,35,1.5955,1.5533,1.6456,1.6544,1.6898,1.4865,1.5841,1.5678,1.5268
sub-2031,BreathNVLA,22,0,17,19,46,37,31,121,17,19,46,81,31,46,1.6628,1.5548,1.7069,1.7659,1.6436,1.5315,1.6175,1.5517,1.5047
sub-2031,BreathNVLA,22,0,21,22,52,34,20,132,21,22,52,81,24,33,1.4503,1.423,1.5996,1.5482,1.6108,1.3733,1.4407,1.4312,1.3886
sub-2031,BreathNVLA,22,0,13,14,48,45,34,129,13,14,48,102,31,44,2.2097,2.1491,2.3232,2.3192,2.1988,2.0928,2.2041,2.1112,2.2177
sub-2031,BreathNVLA,22,0,17,12,43,43,30,126,17,12,43,97,33,51,2.334,2.2047,2.3574,2.1585,2.3433,2.0395,2.2474,2.1532,2.2197
sub-2031,BreathNVLA,22,0,16,13,39,39,28,123,16,13,39,84,26,47,1.9009,1.7529,1.9103,1.8552,1.8907,1.6719,1.7991,1.8423,1.8171
sub-2031,BreathNVLA,22,0,24,20,35,17,9,105,24,20,35,38,9,20,1.7373,1.7347,1.8774,1.8353,1.9348,1.5802,1.7236,1.774,1.6313
sub-2031,BreathNVLA,22,0,18,21,44,30,19,125,18,21,44,60,22,34,1.4561,1.4466,1.5642,1.6411,1.6197,1.3723,1.4764,1.4668,1.3707
sub-2031,BreathNVLA,22,0,14,18,33,31,19,112,14,18,33,70,20,38,1.7233,1.6241,1.7599,2.0296,1.8359,1.5075,1.6155,1.769,1.6912
sub-2031,BreathNVLA,22,0,17,19,47,37,30,119,17,19,47,82,28,43,1.5957,1.5081,1.6893,1.7467,1.6258,1.4745,1.5528,1.5457,1.4813
sub-2031,BreathNVLA,22,0,18,20,58,38,31,132,18,20,58,86,28,43,1.6322,1.5384,1.762,1.814,1.6747,1.5341,1.6443,1.5871,1.5114
sub-2031,BreathNVLA,22,0,13,15,30,40,25,117,13,15,30,83,23,50,1.9788,1.9029,1.9772,2.1251,1.9676,1.7297,1.8934,1.9897,1.8809
sub-2031,BreathNVLA,22,0,18,15,43,45,30,129,18,15,43,98,35,49,1.9652,1.8458,1.9877,1.9565,1.8836,1.807,1.9118,1.8167,1.8562
sub-2031,BreathNVLA,22,0,13,15,35,45,26,120,13,15,35,95,30,52,2.0719,1.9944,2.0841,2.1594,2.0204,1.8319,1.9835,1.9844,1.969
sub-2031,BreathNVLA,22,0,15,18,43,41,31,127,15,18,43,88,27,42,1.9727,1.9112,2.037,2.17,1.9334,1.79,1.9781,1.9627,1.9099
sub-2031,BreathNVLA,22,0,22,21,61,53,28,159,22,21,61,113,28,52,2.1288,2.031,2.1965,2.0587,2.0659,2.0072,2.1327,1.9974,2.0178
sub-2031,BreathNVLA,22,0,18,13,53,48,35,133,18,13,53,100,39,42,2.0056,1.8467,2.0127,2.0223,1.9007,1.8246,2.0002,1.8771,1.8382
sub-2031,Meditation,22,0,9,46,42,27,47,166,9,46,42,78,31,16,1.6127,1.7099,1.8175,1.4231,1.6707,1.4987,1.5573,1.6557,1.4041
sub-2031,Meditation,22,0,13,46,26,45,43,184,13,46,26,95,15,21,1.9717,1.9423,2.033,1.8656,1.9942,1.7727,1.885,1.9793,1.7827
sub-2031,Meditation,22,0,12,50,39,41,48,164,12,50,39,76,21,24,1.8989,1.9155,2.01,1.7632,1.9665,1.7321,1.8145,1.9067,1.6832
sub-2031,Meditation,22,0,9,60,31,35,49,171,9,60,31,66,17,11,1.4795,1.5838,1.661,1.4655,1.5681,1.4109,1.4466,1.5673,1.4021
sub-2031,Meditation,22,0,9,48,30,43,51,191,9,48,30,102,17,18,1.8287,1.866,1.9802,1.7108,1.9118,1.6617,1.7388,1.8579,1.6842
sub-2031,Meditation,22,0,5,60,34,14,50,153,5,60,34,40,19,9,1.3653,1.4699,1.5454,1.3211,1.4661,1.3493,1.3249,1.4701,1.1883
sub-2031,Meditation,22,0,15,52,47,46,41,142,15,52,47,62,20,18,1.7059,1.8048,1.8711,1.6335,1.8565,1.5858,1.7101,1.8771,1.5735
sub-2031,Meditation,22,0,6,47,24,13,49,161,6,47,24,62,13,9,1.3297,1.4159,1.5128,1.2452,1.3934,1.2357,1.3233,1.3913,1.1442
sub-2031,Meditation,22,0,9,53,49,44,45,158,9,53,49,67,31,14,1.8112,1.9006,1.9975,1.7314,1.9003,1.6998,1.7845,1.8377,1.6604
sub-2031,Meditation,22,0,13,48,65,43,45,150,13,48,65,62,39,21,1.9469,2.0072,2.1032,1.8008,2.0312,1.807,1.9289,1.9025,1.8115
sub-2031,Meditation,22,0,14,51,24,42,45,167,14,51,24,76,11,17,1.6562,1.7458,1.7875,1.6348,1.7765,1.5304,1.6193,1.7491,1.6079
sub-2031,Meditation,22,0,14,41,61,50,40,147,14,41,61,68,36,24,2.1884,2.2345,2.2937,2.0763,2.2977,2.0317,2.1582,2.1043,2.0362
sub-2031,Meditation,22,0,11,48,36,45,50,180,11,48,36,90,23,25,1.929,1.9533,2.0533,1.8003,2.0094,1.7625,1.8494,1.9041,1.7236
sub-2031,Meditation,22,0,5,54,30,23,55,177,5,54,30,60,19,9,1.4131,1.5887,1.6839,1.3487,1.5623,1.3741,1.3983,1.5762,1.3252
sub-2031,Meditation,22,0,13,38,13,31,40,168,13,38,13,83,7,15,1.6361,1.7847,1.79,1.7,1.8082,1.5465,1.6683,1.6443,1.731
sub-2031,Meditation,22,0,14,43,50,49,45,160,14,43,50,80,24,26,2.0708,2.1259,2.1906,1.9667,2.1881,1.9383,2.0176,2.1012,1.9283
sub-2031,Meditation,22,0,11,44,31,52,49,179,11,44,31,102,25,23,1.8994,1.9276,2.0437,1.8076,1.9518,1.7459,1.8388,1.9238,1.7288
sub-2031,Meditation,22,0,7,56,43,29,54,171,7,56,43,61,21,17,1.4909,1.5734,1.6957,1.4915,1.5881,1.4256,1.4415,1.5977,1.3406
sub-2031,Meditation,22,0,16,49,66,46,36,139,16,49,66,57,29,17,1.905,2.0294,2.0539,1.7922,2.0199,1.7549,1.914,1.919,1.7858
sub-2031,Meditation,22,0,6,48,80,18,45,142,6,48,80,45,38,16,1.701,1.8159,1.9183,1.6624,1.7882,1.6013,1.6877,1.8103,1.5123
sub-2031,Meditation,22,0,15,54,22,32,50,158,15,54,22,65,11,12,1.5205,1.5888,1.6359,1.4979,1.6164,1.4507,1.5071,1.6456,1.5448
sub-2031,Meditation,22,0,16,33,15,43,50,182,16,33,15,103,17,24,1.8838,1.913,1.9998,1.8451,1.9445,1.6988,1.8705,1.9372,1.7437
sub-2032,BreathNVHA,36,1,11,22,40,42,14,180,11,22,40,105,14,29,1.7648,1.6501,1.8268,1.6077,1.4985,1.5326,1.6467,1.7716,1.6692
sub-2032,BreathNVHA,36,1,16,25,56,32,15,146,16,25,56,90,13,25,1.904,1.9005,1.9287,1.6931,1.7819,1.7856,1.8537,1.8222,1.8807
sub-2032,BreathNVHA,36,1,13,23,57,32,9,175,13,23,57,90,16,20,2.1413,2.2022,2.1917,2.0151,2.1234,2.055,2.091,2.022,2.1135
sub-2032,BreathNVLA,36,1,27,13,101,32,27,104,27,13,101,73,21,34,1.5891,1.7641,1.578,1.6144,1.4954,1.6977,1.606,1.4703,1.642
sub-2032,BreathNVLA,36,1,22,8,77,27,31,101,22,8,77,69,27,26,1.4869,1.5933,1.4754,1.4163,1.3984,1.5047,1.479,1.4053,1.477
sub-2032,BreathNVLA,36,1,7,6,28,25,51,55,7,6,28,50,19,41,1.7058,1.962,1.6479,1.5176,1.9104,1.5903,1.6643,1.8547,1.7149
sub-2032,BreathNVLA,36,1,23,7,76,22,43,105,23,7,76,56,28,22,1.589,1.7733,1.5992,1.5751,1.6895,1.5317,1.582,1.6077,1.634
sub-2032,BreathNVLA,36,1,30,11,121,30,38,106,30,11,121,73,25,32,1.5984,1.8657,1.6537,1.735,1.743,1.6815,1.65,1.6901,1.6788
sub-2032,BreathNVLA,36,1,36,14,143,30,32,128,36,14,143,74,21,21,1.7522,1.8588,1.8284,1.9206,1.8324,1.8575,1.845,1.7685,1.8319
sub-2032,BreathNVLA,36,1,34,29,144,21,24,164,34,29,144,76,31,20,1.919,1.7766,1.8813,1.8071,1.6705,1.8556,1.8582,1.6634,1.7374
sub-2032,BreathNVLA,36,1,21,11,86,24,33,118,21,11,86,69,31,26,1.6878,1.6754,1.6779,1.5821,1.495,1.6131,1.6699,1.5783,1.6047
sub-2032,BreathNVLA,36,1,5,8,32,13,22,112,5,8,32,50,20,11,1.4405,1.5548,1.5752,1.4033,1.368,1.4674,1.5357,1.4487,1.5012
sub-2032,BreathNVLA,36,1,9,6,43,20,33,78,9,6,43,51,15,21,1.2994,1.4333,1.3699,1.2223,1.1994,1.2022,1.3239,1.2718,1.3818
sub-2032,BreathNVLA,36,1,19,8,92,27,37,96,19,8,92,82,25,37,1.7511,1.994,1.7879,1.83,1.83,1.8748,1.7225,1.8688,1.8589
sub-2032,BreathNVLA,36,1,28,11,113,25,40,115,28,11,113,66,25,28,1.3872,1.5889,1.4248,1.5352,1.3175,1.4534,1.4426,1.4769,1.3812
sub-2032,BreathNVLA,36,1,26,12,107,30,41,99,26,12,107,65,26,28,1.4698,1.7493,1.5126,1.6238,1.5183,1.5071,1.5213,1.569,1.5429
sub-2032,BreathNVLA,36,1,19,14,91,27,47,108,19,14,91,68,26,34,1.6059,1.7064,1.5899,1.5714,1.4849,1.5274,1.5026,1.4916,1.5859
sub-2032,BreathNVLA,36,1,31,12,116,24,25,126,31,12,116,65,20,27,1.334,1.4976,1.4248,1.4361,1.2279,1.4205,1.4369,1.3214,1.3071
sub-2032,BreathNVLA,36,1,14,7,49,28,55,79,14,7,49,60,29,31,1.4614,1.7952,1.4096,1.364,1.6734,1.3479,1.4246,1.5682,1.6269
sub-2032,BreathNVLA,36,1,18,7,58,23,37,81,18,7,58,54,17,24,1.2766,1.4197,1.2964,1.2082,1.2457,1.2287,1.2816,1.2688,1.335
sub-2032,BreathNVLA,36,1,27,17,117,29,39,128,27,17,117,80,29,30,1.5348,1.6542,1.5753,1.5544,1.5136,1.5702,1.5728,1.5531,1.5334
sub-2032,BreathNVLA,36,1,34,15,108,27,30,113,34,15,108,68,24,29,1.4903,1.5838,1.4902,1.5383,1.4525,1.5185,1.5276,1.3865,1.4581
sub-2032,BreathNVLA,36,1,33,15,134,31,33,117,33,15,134,77,25,32,1.7557,1.9458,1.8116,1.871,1.8196,1.8382,1.8197,1.7677,1.7905
sub-2032,BreathNVLA,36,1,17,7,73,28,52,93,17,7,73,69,28,35,1.5538,1.9019,1.5007,1.5013,1.4188,1.515,1.435,1.6284,1.6876
sub-2032,BreathNVLA,36,1,22,8,87,32,59,109,22,8,87,69,28,30,1.3059,1.5495,1.2502,1.2529,1.2217,1.2065,1.2052,1.3297,1.4239
sub-2032,Meditation,36,1,31,18,151,35,14,141,31,18,151,90,19,10,2.2216,2.0732,2.3269,2.1504,2.2165,2.3771,2.1955,2.1009,2.1503
sub-2032,Meditation,36,1,22,17,162,36,12,152,22,17,162,82,21,18,1.9974,2.1091,2.1276,1.9026,2.0945,2.183,2.068,1.9734,2.0974
sub-2032,Meditation,36,1,13,14,132,40,21,117,13,14,132,81,23,20,1.6852,1.6995,1.8238,1.5074,1.6537,1.8415,1.7444,1.7196,1.8818
sub-2032,Meditation,36,1,25,17,146,35,11,133,25,17,146,81,18,20,1.935,1.8948,1.9714,1.8242,1.8828,2.0439,1.9554,1.8079,1.8931
sub-2032,Meditation,36,1,17,14,134,40,15,120,17,14,134,86,20,22,1.7521,1.8019,1.8626,1.6259,1.7258,1.8924,1.7962,1.7755,1.8896
sub-2032,Meditation,36,1,18,18,163,31,14,167,18,18,163,85,29,18,2.1658,2.2931,2.2912,2.0543,2.1776,2.3387,2.1949,2.1882,2.1448
sub-2032,Meditation,36,1,18,15,153,32,12,145,18,15,153,81,23,21,1.9619,2.0246,2.023,1.8479,1.9549,2.0795,2.0003,1.916,1.9629
sub-2032,Meditation,36,1,13,14,147,34,16,139,13,14,147,83,25,21,1.8936,1.9402,2.0092,1.8502,1.9277,2.0495,1.9497,1.8857,1.9754
sub-2032,Meditation,36,1,15,14,127,41,20,117,15,14,127,83,19,21,1.7134,1.6821,1.7992,1.5607,1.6559,1.8457,1.751,1.7612,1.9188
sub-2032,Meditation,36,1,15,9,89,44,8,86,15,9,89,77,14,24,1.6332,1.8836,1.6629,1.4756,1.6031,1.7672,1.651,1.6055,1.7932
sub-2032,Meditation,36,1,17,6,45,35,9,43,17,6,45,52,10,15,1.9549,1.8991,2.0106,1.6929,1.8626,2.1554,1.822,1.8232,2.196
sub-2032,Meditation,36,1,26,11,93,24,20,98,26,11,93,76,22,6,2.3747,2.1873,2.2237,2.1287,1.9015,2.2005,2.0294,2.0319,2.1714
sub-2033,BreathNVHA,28,1,23,16,65,43,25,113,23,16,65,77,11,25,1.6062,1.6255,1.6114,1.5457,1.5757,1.5772,1.5949,1.704,1.5654
sub-2033,BreathNVHA,28,1,20,14,56,41,15,91,20,14,56,82,13,21,1.2839,1.214,1.2807,1.2708,1.1111,1.1842,1.2978,1.3284,1.1908
sub-2033,BreathNVHA,28,1,22,25,46,29,34,53,22,25,46,41,17,30,1.4596,1.4975,1.5833,1.5296,1.562,1.4888,1.5054,1.4622,1.5346
sub-2033,BreathNVHA,28,1,15,16,36,21,8,56,15,16,36,67,10,8,1.278,1.2983,1.2575,1.2584,1.2397,1.2365,1.2963,1.2094,1.1469
sub-2033,BreathNVHA,28,1,31,18,70,49,39,155,31,18,70,85,14,46,1.7095,1.6085,1.6237,1.5779,1.522,1.5764,1.6164,1.7285,1.5677
sub-2033,BreathNVHA,28,1,18,13,46,45,24,98,18,13,46,80,16,18,1.3615,1.2716,1.2522,1.3937,1.1131,1.2406,1.3307,1.3673,1.2617
sub-2033,BreathNVHA,28,1,27,16,70,57,49,100,27,16,70,86,15,51,1.9643,1.8607,1.8271,1.8665,1.8454,1.751,1.851,1.9047,1.7882
sub-2033,BreathNVHA,28,1,18,22,62,30,20,115,18,22,62,79,16,27,1.6537,1.6267,1.6286,1.6774,1.3875,1.5493,1.6144,1.5708,1.6305
sub-2033,BreathNVHA,28,1,28,17,61,48,35,124,28,17,61,86,17,50,1.6211,1.5734,1.5884,1.5025,1.4382,1.4877,1.6219,1.6487,1.5257
sub-2033,BreathNVHA,28,1,21,16,55,38,22,113,21,16,55,99,12,28,1.4668,1.2841,1.3821,1.4377,1.3144,1.3405,1.3931,1.4046,1.3658
sub-2033,BreathNVHA,28,1,26,17,81,48,37,154,26,17,81,67,14,37,1.6212,1.5932,1.6453,1.5459,1.4893,1.5532,1.5596,1.6426,1.5346
sub-2033,BreathNVHA,28,1,30,17,72,43,30,155,30,17,72,81,18,36,1.4543,1.4388,1.4357,1.3485,1.3072,1.3663,1.4458,1.5049,1.3787
sub-2033,BreathNVHA,28,1,27,15,65,57,35,145,27,15,65,82,16,53,1.8746,1.8197,1.791,1.7724,1.7783,1.7207,1.8398,1.8499,1.8025
sub-2033,BreathNVHA,28,1,27,13,69,62,41,125,27,13,69,93,20,42,1.9193,1.8104,1.7522,1.81,1.7114,1.6905,1.7908,1.6569,1.6979
sub-2033,BreathNVHA,28,1,15,18,38,25,12,74,15,18,38,74,13,10,1.2956,1.2071,1.2037,1.1868,1.0886,1.1879,1.278,1.2778,1.1113
sub-2033,BreathNVHA,28,1,26,17,69,57,49,106,26,17,69,86,18,49,1.6869,1.6123,1.5969,1.6097,1.4959,1.5022,1.6271,1.6401,1.5695
sub-2033,BreathNVHA,28,1,18,10,58,38,22,88,18,10,58,58,13,14,1.4717,1.4762,1.4623,1.4555,1.4367,1.3709,1.4816,1.506,1.4152
sub-2033,BreathNVHA,28,1,23,21,61,53,31,110,23,21,61,89,13,38,1.6936,1.5733,1.6009,1.6857,1.4971,1.5702,1.6525,1.6424,1.5676
sub-2033,BreathNVLA,28,1,10,4,36,26,31,148,10,4,36,74,18,42,1.317,1.3304,1.3911,1.2349,1.0721,1.2287,1.2608,1.1948,1.2813
sub-2033,BreathNVLA,28,1,9,3,38,22,21,147,9,3,38,78,16,29,1.1033,1.1639,1.2136,0.87777,0.8832,0.97776,1.0531,0.97562,1.1479
sub-2033,BreathNVLA,28,1,16,10,34,25,40,106,16,10,34,76,44,40,1.6768,1.6305,1.628,1.3619,1.4938,1.4585,1.6179,1.535,1.5951
sub-2033,BreathNVLA,28,1,11,4,25,25,26,70,11,4,25,69,17,21,2.0387,2.1965,1.9797,1.8563,2.0819,1.8794,2.0201,1.847,2.1838
sub-2033,BreathNVLA,28,1,8,6,54,24,26,139,8,6,54,73,9,33,1.3204,1.28,1.3878,1.0959,1.0138,1.106,1.2075,1.109,1.3267
sub-2033,BreathNVLA,28,1,14,10,36,23,36,114,14,10,36,72,27,41,1.4567,1.452,1.4441,1.2029,1.1406,1.2553,1.386,1.3161,1.3832
sub-2033,BreathNVLA,28,1,10,5,59,22,25,148,10,5,59,69,11,33,1.2628,1.2058,1.3211,1.0593,1.2489,1.1,1.222,1.0447,1.274
sub-2033,BreathNVLA,28,1,8,5,34,29,29,129,8,5,34,76,23,36,1.3328,1.4522,1.4234,1.4015,1.0554,1.2096,1.2861,1.2287,1.4053
sub-2033,BreathNVLA,28,1,8,4,38,26,29,127,8,4,38,73,16,36,1.3361,1.3271,1.366,1.1441,1.133,1.158,1.2733,1.1663,1.3584
sub-2033,BreathNVLA,28,1,5,3,46,27,26,127,5,3,46,74,11,32,1.3409,1.3251,1.4479,1.243,1.0692,1.158,1.2973,1.1273,1.3826
sub-2033,BreathNVLA,28,1,6,2,9,29,29,63,6,2,9,62,18,31,1.6024,1.6848,1.5753,1.4031,,1.489,1.5575,1.3329,1.696
sub-2033,BreathNVLA,28,1,5,3,66,18,16,159,5,3,66,76,8,28,1.4346,1.42,1.5031,1.2934,1.2029,1.2593,1.3944,1.2096,1.3783
sub-2033,BreathNVLA,28,1,8,11,61,23,26,158,8,11,61,81,15,28,1.3769,1.3793,1.4802,1.2598,1.1882,1.2397,1.3852,1.2268,1.4637
sub-2033,BreathNVLA,28,1,12,8,34,26,34,131,12,8,34,72,23,38,1.3992,1.3699,1.3773,1.149,1.1039,1.2198,1.3295,1.2603,1.3826
sub-2033,BreathNVLA,28,1,15,11,41,27,38,141,15,11,41,66,20,47,1.4431,1.4193,1.4585,1.2713,1.2303,1.2868,1.4315,1.3299,1.411
sub-2033,BreathNVLA,28,1,18,21,38,26,35,134,18,21,38,77,26,36,1.6061,1.6585,1.632,1.3614,1.4269,1.4029,1.586,1.4693,1.6327
sub-2033,BreathNVLA,28,1,8,5,47,23,25,149,8,5,47,76,11,32,1.3464,1.3231,1.4409,1.1131,1.2303,1.2049,1.3555,1.1837,1.3808
sub-2033,BreathNVLA,28,1,6,8,47,18,18,148,6,8,47,59,7,24,1.3863,1.3966,1.478,1.1688,1.2385,1.2276,1.4019,1.2578,1.4272
sub-2033,BreathNVLA,28,1,10,5,37,25,32,130,10,5,37,74,23,39,1.389,1.4173,1.396,1.2119,1.1175,1.2082,1.3093,1.2728,1.3605
sub-2033,BreathNVLA,28,1,8,6,54,22,25,154,8,6,54,77,14,31,1.3724,1.3697,1.4608,1.1644,1.1947,1.2258,1.3841,1.1982,1.4042
sub-2033,BreathNVLA,28,1,4,14,64,19,16,164,4,14,64,74,4,21,1.4494,1.4167,1.5674,1.3236,1.2737,1.2952,1.3693,1.4235,1.5236
sub-2033,BreathNVLA,28,1,11,17,37,20,25,124,11,17,37,63,14,32,1.7097,1.7388,1.7359,1.4062,1.6321,1.4882,1.7768,1.5586,1.6492
sub-2033,BreathNVLA,28,1,6,7,47,21,25,158,6,7,47,80,15,31,1.3998,1.4002,1.4527,1.1479,1.0877,1.2167,1.3803,1.2573,1.3841
sub-2033,Meditation,28,1,12,11,19,20,43,120,12,11,19,47,15,27,1.3165,1.452,1.5384,1.3356,1.3375,1.0822,1.2304,1.1168,1.1639
sub-2033,Meditation,28,1,13,11,72,10,28,138,13,11,72,52,6,9,1.3602,1.4552,1.7563,1.3905,1.4852,1.362,1.3682,1.2951,1.2894
sub-2033,Meditation,28,1,13,7,64,12,20,153,13,7,64,44,12,12,1.1335,1.2638,1.5446,1.1983,1.3749,1.1058,1.1558,1.0223,1.1299
sub-2033,Meditation,28,1,20,14,17,33,37,147,20,14,17,51,9,23,1.0129,1.0661,1.1914,0.968,1.0111,0.86147,0.98886,0.94068,0.99178
sub-2033,Meditation,28,1,16,14,18,24,43,146,16,14,18,38,10,24,1.0398,1.0707,1.1539,0.90291,1.1072,0.81598,0.96795,0.92795,1.0424
sub-2033,Meditation,28,1,9,8,12,32,40,135,9,8,12,78,12,16,1.2666,1.245,1.3903,1.205,1.1551,1.1459,1.254,1.1213,1.0401
sub-2033,Meditation,28,1,22,12,37,26,31,140,22,12,37,29,5,16,0.96066,1.1022,1.1144,0.91354,0.98373,0.81068,0.95852,0.85766,1.0179
sub-2033,Meditation,28,1,16,18,27,31,36,147,16,18,27,30,7,26,1.0099,1.0237,1.1033,0.92936,1.0243,0.81127,0.96009,0.94577,0.92619
sub-2033,Meditation,28,1,14,10,33,21,25,159,14,10,33,32,9,12,0.94112,1.0452,1.1846,0.88738,1.1079,0.80269,0.93588,0.85818,0.93995
sub-2033,Meditation,28,1,19,16,52,20,31,122,19,16,52,36,7,18,1.1086,1.1852,1.2765,0.998,1.05,0.93525,1.0343,1.0583,1.0695
sub-2033,Meditation,28,1,15,15,27,30,40,152,15,15,27,26,7,22,0.97463,1.0625,1.1339,0.90715,0.9986,0.84081,1.0038,0.94781,1.0577
sub-2033,Meditation,28,1,22,24,27,33,39,131,22,24,27,32,4,32,1.1345,1.1803,1.1037,0.90542,0.99559,0.91446,1.0174,1.0459,1.0215
sub-2033,Meditation,28,1,17,19,12,42,39,128,17,19,12,63,9,27,1.2727,1.2426,1.2766,1.0879,1.1443,1.0238,1.198,1.1244,1.0894
sub-2033,Meditation,28,1,12,10,16,37,39,137,12,10,16,55,13,25,1.1897,1.2207,1.3747,1.1416,1.1194,0.9453,1.2064,0.99278,1.1067
sub-2033,Meditation,28,1,14,14,10,42,54,123,14,14,10,56,14,39,1.2323,1.3515,1.3943,1.2183,1.2421,0.97241,1.2387,1.1281,1.1568
